surfactant,temperature_(degC),composition_(wt%),observed_phase,tail_length_calculated_(A),tail_volume_calculated_(A^3),head_area_calculated_(A^2),AL/V_calculated,shape_identifier_(0-L/1-V/2-Y),phase_diagram_reference
(C7)2GE6Me,90,0.85,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,90,0.9,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,90,0.95,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,90,1,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.05,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.1,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.15,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.2,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.25,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.3,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.35,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.4,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.45,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.5,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.55,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.6,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.65,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.7,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.75,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.8,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.85,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.9,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,0.95,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,95,1,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.05,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.1,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.15,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.2,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.25,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.3,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.35,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.4,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.45,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.5,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.55,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.6,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.65,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.7,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.75,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.8,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.85,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.9,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,0.95,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE6Me,100,1,Water + L,13.73,506.4,42.4,1.15,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.05,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.1,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.15,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.2,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.25,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.3,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.35,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.4,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.45,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.5,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.55,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.6,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.65,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.7,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.75,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.8,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.85,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.9,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,0.95,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,0,1,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.05,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.1,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.15,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.2,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.25,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.3,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.35,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.4,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.45,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.5,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.55,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.6,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.65,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.7,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.75,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.8,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.85,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.9,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,0.95,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,5,1,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.05,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.1,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.15,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.2,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.25,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.3,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.35,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.4,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.45,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.5,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.55,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.6,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.65,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.7,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.75,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.8,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.85,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.9,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,0.95,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,10,1,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.05,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.1,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.15,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.2,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.25,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.3,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.35,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.4,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.45,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.5,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.55,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.6,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.65,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.7,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.75,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.8,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.85,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.9,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,0.95,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,15,1,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.05,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.1,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.15,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.2,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.25,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.3,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.35,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.4,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.45,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.5,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.55,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.6,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.65,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.7,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.75,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.8,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.85,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.9,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,0.95,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,20,1,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.05,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.1,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.15,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.2,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.25,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.3,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.35,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.4,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.45,L1,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.5,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.55,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.6,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.65,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.7,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.75,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.8,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.85,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.9,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,0.95,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,25,1,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.05,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.1,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.15,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.2,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.25,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.3,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.35,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.4,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.45,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.5,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.55,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.6,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.65,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.7,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.75,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.8,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.85,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.9,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,0.95,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,30,1,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.05,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.1,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.15,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.2,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.25,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.3,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.35,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.4,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.45,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.5,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.55,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.6,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.65,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.7,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.75,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.8,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.85,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.9,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,0.95,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,35,1,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.05,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.1,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.15,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.2,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.25,Water + L,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.3,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.35,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.4,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.45,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.5,La,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.55,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.6,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.65,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.7,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
(C7)2GE8Me,40,0.75,L2,13.73,506.4,50.4,1.37,1,Colloid Polym Sci 272 400-408 (1994)
